,﻿Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longitude
4765,Opp-003152,Acct-000312,1 - Working,False,False,3/23/17,,,New Service,Ethernet,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,32.976122,-96.707292
4766,Opp-003153,Acct-000546,5 - Accepted,True,True,3/3/17,36.0,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
4767,Opp-003154,Acct-000288,1 - Working,False,False,3/23/17,36.0,,New Service,Wavelengths - Metro,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,39.74576,-104.994423
4768,Opp-003154,Acct-000288,1 - Working,False,False,3/23/17,36.0,,New Service,Wavelengths - Metro,Bldg-059751,Denver,12500 E Arapahoe Rd,Englewood,CO,80112,306.61,On Zayo Network,39.594093,-104.843141
4769,Opp-003155,Acct-000132,2 - Best Case,False,False,3/3/17,24.0,,New Service,IP Services,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
4770,Opp-003155,Acct-000132,2 - Best Case,False,False,3/3/17,24.0,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4771,Opp-003155,Acct-000132,2 - Best Case,False,False,3/3/17,24.0,,New Service,IP Services,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,39.5873873,-104.876543
4772,Opp-003156,Acct-001334,1 - Working,False,False,3/24/17,,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4773,Opp-003157,Acct-000093,5 - Accepted,True,True,3/3/17,36.0,,New Service,Ethernet,Bldg-126181,Dallas,1999 Bryan St,Dallas,TX,75201,29.91,On Zayo Network,32.7847701,-96.7969567
4774,Opp-003158,Acct-000908,1 - Working,False,False,3/24/17,36.0,,New Service,Ethernet,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,33.758884,-84.38769
4775,Opp-003159,Acct-000009,5 - Accepted,True,True,3/3/17,36.0,,New Service,Ethernet,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,34.0354213,-84.0608807
4776,Opp-003160,Acct-000089,3 - Committed,False,False,3/23/17,36.0,,New Service,IP Services,Bldg-117926,Dallas,2270 Lakeside Blvd,Richardson,TX,75082,350.43,On Zayo Network,32.97976,-96.70992
4777,Opp-003161,Acct-000009,5 - Accepted,True,True,3/24/17,36.0,,New Service,Ethernet,Bldg-131518,Atlanta,1200 Lake Hearn Dr NE,Atlanta,GA,30319,356.19,On Zayo Network,33.91336,-84.348135
4778,Opp-003162,Acct-000009,5 - Accepted,True,True,3/24/17,36.0,,New Service,Ethernet,Bldg-115651,Atlanta,5505 Peachtree Dunwoody Rd,Atlanta,GA,30342,237.77,On Zayo Network,33.903895,-84.352272
4779,Opp-003163,Acct-000009,5 - Accepted,True,True,3/3/17,36.0,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network,34.063368,-84.272632
4780,Opp-003164,Acct-000009,5 - Accepted,True,True,3/24/17,36.0,,New Service,Ethernet,Bldg-058749,Atlanta,3390 Peachtree Rd NE,Atlanta,GA,30326,91.46,On Zayo Network,33.8494322,-84.3644525
4781,Opp-003165,Acct-000019,1 - Working,False,False,3/24/17,24.0,,New Service,IP Services,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
4782,Opp-003166,Acct-000909,1 - Working,False,False,3/24/17,,,New Service,IP Services,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network,32.92387,-96.79165
4783,Opp-003167,Acct-000749,1 - Working,False,False,3/24/17,,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
4784,Opp-003168,Acct-000749,1 - Working,False,False,3/24/17,,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
4785,Opp-003169,Acct-000804,1 - Working,False,False,3/3/17,36.0,,New Service,IP Services,Bldg-112843,Denver,1600 Broadway,Denver,CO,80202,164.18,On Zayo Network,39.7421679,-104.9868864
4786,Opp-003170,Acct-000009,5 - Accepted,True,True,3/24/17,36.0,,New Service,Ethernet,Bldg-439844,Dallas,2300 W Plano Pkwy - Bldg K,Plano,TX,75075,651.11,On Zayo Network,33.005614,-96.740059
4787,Opp-003171,Acct-000013,1 - Working,False,False,3/3/17,,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4788,Opp-003172,Acct-000546,2 - Best Case,False,False,3/3/17,36.0,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
4789,Opp-003173,Acct-000264,1 - Working,False,False,3/3/17,60.0,,New Service,Dark Fiber - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,39.660966,-104.850001
4790,Opp-003173,Acct-000264,1 - Working,False,False,3/3/17,60.0,,New Service,Dark Fiber - Metro,Bldg-059751,Denver,12500 E Arapahoe Rd,Englewood,CO,80112,306.61,On Zayo Network,39.594093,-104.843141
4791,Opp-003174,Acct-000529,1 - Working,False,False,3/24/17,12.0,,New Service,Ethernet,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network,39.578627,-104.939031
4792,Opp-003175,Acct-000009,5 - Accepted,True,True,3/24/17,36.0,,New Service,Ethernet,Bldg-038078,Atlanta,1140 Hammond Dr NE,Atlanta,GA,30328,531.35,On Zayo Network,33.9207063,-84.3494784
4793,Opp-003176,Acct-000019,3 - Committed,False,False,3/24/17,1.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
4794,Opp-003177,Acct-000018,1 - Working,False,False,3/24/17,,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
4795,Opp-003178,Acct-000247,2 - Best Case,False,False,3/6/17,60.0,,New Service,IP Services,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
4796,Opp-003178,Acct-000247,2 - Best Case,False,False,3/6/17,60.0,,New Service,IP Services,Bldg-128096,Dallas,6901 Windcrest Dr Bldg D1,Plano,TX,75024,632.6,On Zayo Network,33.0708707,-96.8080473
4797,Opp-003179,Acct-000073,1 - Working,False,False,3/24/17,36.0,,New Service,Ethernet,Bldg-116605,Denver,1624 Market St,Denver,CO,80202,275.46,On Zayo Network,39.7503243,-104.9972249
4798,Opp-003179,Acct-000073,1 - Working,False,False,3/24/17,36.0,,New Service,Ethernet,Bldg-116737,Denver,50 S Steele St,Denver,CO,80209,755.01,On Zayo Network,39.715654,-104.94959
4799,Opp-003179,Acct-000073,1 - Working,False,False,3/24/17,36.0,,New Service,Ethernet,Bldg-132263,Denver,7350 E Progress Pl,Englewood,CO,80111,85.27,On Zayo Network,39.620846,-104.9036374
4800,Opp-003180,Acct-000906,Closed - Lost,True,False,3/24/17,36.0,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4801,Opp-003180,Acct-000906,Closed - Lost,True,False,3/24/17,36.0,,New Service,Wavelengths - Metro,Bldg-139825,Dallas,3004 Irving Blvd,Dallas,TX,75247,296.83,Not on Zayo Network,32.8078387,-96.8576992
4802,Opp-003181,Acct-000009,5 - Accepted,True,True,3/24/17,36.0,,New Service,Ethernet,Bldg-115579,Atlanta,2001 Peachtree Rd NE,Atlanta,GA,30309,146.47,On Zayo Network,33.8088279,-84.3929973
4803,Opp-003182,Acct-000906,Closed - Lost,True,False,3/24/17,36.0,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4804,Opp-003182,Acct-000906,Closed - Lost,True,False,3/24/17,36.0,,New Service,Wavelengths - Metro,Bldg-139825,Dallas,3004 Irving Blvd,Dallas,TX,75247,296.83,Not on Zayo Network,32.8078387,-96.8576992
4805,Opp-003183,Acct-000067,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4806,Opp-003183,Acct-000067,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-350199,Dallas,206 Wiggs Ln,Weatherford,TX,76086,98655.54,Not on Zayo Network,32.7388306,-97.8001022
4807,Opp-003184,Acct-000058,Closed - Lost,True,False,3/6/17,24.0,,New Service,Wavelengths - Metro,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
4808,Opp-003184,Acct-000058,Closed - Lost,True,False,3/6/17,24.0,,New Service,Wavelengths - Metro,Bldg-139716,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,78.82,On Zayo Network,39.5609887,-104.8277596
4809,Opp-003185,Acct-000018,1 - Working,False,False,3/24/17,,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
4810,Opp-003186,Acct-000906,1 - Working,False,False,3/24/17,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4811,Opp-003187,Acct-000891,3 - Committed,False,False,3/24/17,12.0,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,39.5643596,-104.8665482
4812,Opp-003187,Acct-000891,3 - Committed,False,False,3/24/17,12.0,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
4813,Opp-003188,Acct-000880,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-519787,Denver,4141 E Dickenson Pl,Denver,CO,80222,1642.82,Not on Zayo Network,39.6723336,-104.9393429
4814,Opp-003189,Acct-001335,5 - Accepted,True,True,3/6/17,36.0,,New Service,Wavelengths - Metro,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network,32.778334,-96.79855
4815,Opp-003189,Acct-001335,5 - Accepted,True,True,3/6/17,36.0,,New Service,Wavelengths - Metro,Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network,33.0093307,-96.6764626
4816,Opp-003190,Acct-000018,1 - Working,False,False,3/6/17,,,New Service,IP Services,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
4817,Opp-003191,Acct-000132,5 - Accepted,True,True,3/27/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4818,Opp-003192,Acct-000218,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
4819,Opp-003193,Acct-000789,Closed - Lost,True,False,3/6/17,36.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
4820,Opp-003193,Acct-000789,Closed - Lost,True,False,3/6/17,36.0,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
4821,Opp-003194,Acct-000019,1 - Working,False,False,3/27/17,36.0,,New Service,IP Services,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
4822,Opp-003195,Acct-000403,4 - Closed,True,True,3/27/17,60.0,,New Service,Dark Fiber - Metro,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network,39.7451918,-104.9792774
4823,Opp-003195,Acct-000403,4 - Closed,True,True,3/27/17,60.0,,New Service,Dark Fiber - Metro,Bldg-524020,Denver,1100 E Bayaud Ave,Denver,CO,80209,,Not on Zayo Network,39.714696,-104.974371
4824,Opp-003196,Acct-000017,1 - Working,False,False,3/6/17,,,New Service,Wavelengths - Long Haul,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,39.5590408,-104.8383836
4825,Opp-003197,Acct-000017,1 - Working,False,False,3/6/17,,,New Service,Wavelengths - Long Haul,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,39.5590408,-104.8383836
4826,Opp-003198,Acct-000218,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
4827,Opp-003199,Acct-000024,1 - Working,False,False,3/6/17,24.0,,New Service,IP Services,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,39.660966,-104.850001
4828,Opp-003200,Acct-000017,1 - Working,False,False,3/6/17,,,New Service,Wavelengths - Long Haul,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,39.660966,-104.850001
4829,Opp-003201,Acct-000013,5 - Accepted,True,True,3/6/17,24.0,,New Service,Ethernet,Bldg-061907,Atlanta,2849 Paces Ferry Rd SE,Atlanta,GA,30339,1354.69,On Zayo Network,33.868461,-84.470789
4830,Opp-003202,Acct-000089,1 - Working,False,False,3/6/17,,,New Service,IP Services,Bldg-489897,Atlanta,392 N Booth Rd NW,Kennesaw,GA,30144,,On Zayo Network,34.0471,-84.5594
4831,Opp-003202,Acct-000089,1 - Working,False,False,3/6/17,,,New Service,IP Services,Bldg-489899,Atlanta,397 Fair Dr SW,Atlanta,GA,30315,,On Zayo Network,33.7027,-84.401
4832,Opp-003203,Acct-000019,1 - Working,False,False,3/27/17,,,New Service,Dark Fiber - Metro,Bldg-459162,Denver,513 E Irish Ave,Littleton,CO,80122,,Not on Zayo Network,39.579643,-104.98253
4833,Opp-003204,Acct-000176,1 - Working,False,False,3/27/17,36.0,,New Service,zColo,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4834,Opp-003205,Acct-000852,3 - Committed,False,False,3/6/17,12.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4835,Opp-003206,,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-161504,Dallas,15950 Dallas Pkwy,Dallas,TX,75248,509.54,Not on Zayo Network,32.966202,-96.8203615
4836,Opp-003207,,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-373154,Denver,4851 Independence St,Wheat Ridge,CO,80033,174.65,Not on Zayo Network,39.7847107,-105.1057999
4837,Opp-003208,,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-373154,Denver,4851 Independence St,Wheat Ridge,CO,80033,174.65,Not on Zayo Network,39.7847107,-105.1057999
4838,Opp-003209,,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-504992,Dallas,1420 Viceroy Dr,Dallas,TX,75235,115.84,Not on Zayo Network,32.8327004,-96.8717834
4839,Opp-003210,Acct-000784,1 - Working,False,False,3/6/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4840,Opp-003211,Acct-000839,1 - Working,False,False,3/27/17,36.0,,New Service,Wavelengths - Long Haul,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
4841,Opp-003212,Acct-000784,1 - Working,False,False,3/6/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4842,Opp-003213,Acct-000002,1 - Working,False,False,3/6/17,,,New Service,Ethernet,Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network,32.9301381,-97.1042919
4843,Opp-003214,Acct-000201,1 - Working,False,False,3/27/17,,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4844,Opp-003214,Acct-000201,1 - Working,False,False,3/27/17,,,New Service,Dark Fiber - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,32.8217917,-96.8736451
4845,Opp-003214,Acct-000201,1 - Working,False,False,3/27/17,,,New Service,Dark Fiber - Metro,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network,32.9663174,-96.7112561
4846,Opp-003214,Acct-000201,1 - Working,False,False,3/27/17,,,New Service,Dark Fiber - Metro,Bldg-127085,Dallas,2501 S TX-121 - Bldg 5,Lewisville,TX,75067,890.51,On Zayo Network,33.0000356,-96.9974001
4847,Opp-003215,Acct-000044,1 - Working,False,False,3/26/17,36.0,,New Service,Wavelengths - Metro,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
4848,Opp-003215,Acct-000044,1 - Working,False,False,3/26/17,36.0,,New Service,Wavelengths - Metro,Bldg-523990,Denver,24310 Main St,Elbert,CO,80106,,Not on Zayo Network,39.2213762,-104.5374195
4849,Opp-003216,Acct-000019,3 - Committed,False,False,3/6/17,36.0,,New Service,IP Services,Bldg-116618,Denver,5031 S Ulster St,Denver,CO,80237,1061.69,On Zayo Network,39.6256739,-104.895607
4850,Opp-003217,Acct-000087,1 - Working,False,False,3/26/17,36.0,,New Service,IP Services,Bldg-523988,Denver,300 Plaza Dr,Littleton,CO,80129,,Not on Zayo Network,39.5576761,-104.991863
4851,Opp-003218,Acct-000098,2 - Best Case,False,False,3/26/17,36.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
4852,Opp-003219,Acct-000643,2 - Best Case,False,False,3/6/17,36.0,,New Service,Wavelengths - Long Haul,Bldg-148882,Atlanta,2875 Fork Creek Church Rd,Ellenwood,GA,30294,28231.51,Not on Zayo Network,33.664937,-84.2711833
4853,Opp-003220,Acct-000839,2 - Best Case,False,False,3/27/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4854,Opp-003221,Acct-000053,5 - Accepted,True,True,3/27/17,12.0,,New Service,Ethernet,Bldg-120711,Dallas,6500 International Pkwy,Plano,TX,75093,200.31,On Zayo Network,33.0179841,-96.8400667
4855,Opp-003222,Acct-000280,5 - Accepted,True,True,3/27/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-127121,Denver,5350 S Valentia Way,Greenwood Village,CO,80111,315.52,On Zayo Network,39.6180129,-104.8913097
4856,Opp-003223,Acct-000007,1 - Working,False,False,3/27/17,,,New Service,Wavelengths - Long Haul,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network,39.745886,-104.9794996
4857,Opp-003223,Acct-000007,1 - Working,False,False,3/27/17,,,New Service,Wavelengths - Long Haul,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,39.660966,-104.850001
4858,Opp-003223,Acct-000007,1 - Working,False,False,3/27/17,,,New Service,Wavelengths - Long Haul,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network,32.7804649,-96.8022322
4859,Opp-003224,Acct-001336,1 - Working,False,False,3/27/17,60.0,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4860,Opp-003224,Acct-001336,1 - Working,False,False,3/27/17,60.0,,New Service,Dark Fiber - Metro,Bldg-156392,Dallas,401 S Craig St,Prosper,TX,75078,32507.09,On Zayo Network,33.2332,-96.7931
4861,Opp-003224,Acct-001336,1 - Working,False,False,3/27/17,60.0,,New Service,Dark Fiber - Metro,Bldg-524222,Dallas,Acker St,Sanger,TX,76266,,Not on Zayo Network,33.3641531,-97.1841331
4862,Opp-003225,Acct-000053,2 - Best Case,False,False,3/6/17,60.0,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
4863,Opp-003226,Acct-000009,1 - Working,False,False,3/27/17,,,New Service,Ethernet,Bldg-489999,Atlanta,5985 State Bridge Rd,Duluth,GA,30097,5.22,On Zayo Network,34.0095,-84.1827
4864,Opp-003227,Acct-000927,2 - Best Case,False,False,3/6/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
4865,Opp-003228,Acct-000715,1 - Working,False,False,3/6/17,36.0,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
4866,Opp-003228,Acct-000715,1 - Working,False,False,3/6/17,36.0,,New Service,Ethernet,Bldg-087927,Atlanta,3350 Peachtree Rd NE,Atlanta,GA,30326,198.33,On Zayo Network,33.847647,-84.368123
4867,Opp-003229,Acct-000019,1 - Working,False,False,3/6/17,36.0,,New Service,IP Services,Bldg-137983,Denver,7340 E Caley Ave,Englewood,CO,80111,205.76,Build in Progress,39.601714,-104.9032506
4868,Opp-003230,Acct-000009,5 - Accepted,True,True,3/27/17,36.0,,New Service,Ethernet,Bldg-115602,Atlanta,3000 Northwoods Pkwy NW,Norcross,GA,30071,276.86,On Zayo Network,33.9594505,-84.1962039
4869,Opp-003231,Acct-000019,3 - Committed,False,False,3/6/17,36.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
4870,Opp-003232,Acct-000607,2 - Best Case,False,False,3/7/17,36.0,,New Service,Dark Fiber - Long Haul,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4871,Opp-003233,Acct-000036,2 - Best Case,False,False,3/6/17,60.0,,New Service,Dark Fiber - Long Haul,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4872,Opp-003234,Acct-000036,2 - Best Case,False,False,3/6/17,60.0,,New Service,Dark Fiber - Long Haul,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4873,Opp-003235,Acct-000009,5 - Accepted,True,True,3/27/17,36.0,,New Service,Ethernet,Bldg-038091,Atlanta,1230 Peachtree St NE,Atlanta,GA,30309,386.62,On Zayo Network,33.7878127,-84.3850113
4874,Opp-003236,Acct-000034,3 - Committed,False,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4875,Opp-003237,Acct-000009,Closed - Lost,True,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4876,Opp-003238,Acct-001337,Closed - Lost,True,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4877,Opp-003239,Acct-000025,Closed - Lost,True,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4878,Opp-003240,Acct-000236,3 - Committed,False,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4879,Opp-003241,Acct-000004,3 - Committed,False,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4880,Opp-003242,Acct-000019,3 - Committed,False,False,3/27/17,48.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
4881,Opp-003243,Acct-000584,3 - Committed,False,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4882,Opp-003244,Acct-000013,Closed - Lost,True,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4883,Opp-003245,Acct-000013,3 - Committed,False,False,3/7/17,60.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4884,Opp-003246,Acct-000156,Closed - Lost,True,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4885,Opp-003247,Acct-000273,3 - Committed,False,False,3/7/17,24.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4886,Opp-003248,Acct-000158,3 - Committed,False,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4887,Opp-003249,Acct-000093,3 - Committed,False,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4888,Opp-003250,Acct-000072,Closed - Lost,True,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4889,Opp-003251,Acct-000435,3 - Committed,False,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
4890,Opp-003252,Acct-000116,Closed - Lost,True,False,3/7/17,36.0,,New Service,Ethernet,Bldg-116754,Denver,14142 Denver West Pkwy,Golden,CO,80401,167.4,On Zayo Network,39.741732,-105.1585783
